id,source,url,brand,name,category,is_ai,is_available,price,price_segment,cpu_brand,cpu_family,gpu_type,gpu_model,ram_gb,ram_type,storage_gb,storage_type,screen_size_inches,screen_res,screen_hz,os_family,weight_kg,battery_wh,avg_rating,review_count,satisfied_count
anphat_laptop-hp-envy-x360-14-fa0095au-ay8u5pa,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-envy-x360-14-fa0095au-ay8u5pa.html,HP,Laptop HP ENVY x360 14-fa0095AU AY8U5PA (AMD Ryzen 7 8840HS | 16GB | 512GB | AMD Radeon | 14 inch 3K OLED | Cảm ứng | Win 11 | Bạc),Office,False,True,32390000,Mid-high,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.39,59.0,0.0,0,4665
anphat_laptop-lenovo-loq-15iax9-83fq0005vn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-loq-15iax9-83fq0005vn.html,Lenovo,Laptop  Lenovo LOQ 15IAX9 83FQ0005VN (Intel Core i5-12450HX | 16GB | 512GB | Arc A530M 4GB | 15.6 inch FHD | Win 11 | Xám),Gaming,False,True,16990000,Mainstream,Intel,Intel Core,Dedicated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,60.0,0.0,0,20319
anphat_laptop-hp-14-ep1011tu-9z2w3pa,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-14-ep1011tu-9z2w3pa.html,HP,Laptop HP 14-ep1011TU 9Z2W3PA (Intel Core 5 120U | 16GB | 512GB | 14 inch FHD | Win 11 | Bạc),Office,False,True,17990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,,41.0,0.0,0,7440
anphat_laptop-asus-zenbook-14-ux3405ca-pz187ws,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-ux3405ca-pz187ws.html,Asus,Laptop Asus Zenbook 14 UX3405CA-PZ187WS (Intel Core Ultra 5 225H | 16GB | 512GB | Intel Arc | 14 inch 3K OLED | Win 11 | Office | Xanh | Pen),Office,True,True,29990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.28,75.0,0.0,0,24302
anphat_laptop-gigabyte-aero-x16-x161vh93vnc64ah,An Phat PC,https://www.anphatpc.com.vn/laptop-gigabyte-aero-x16-x161vh93vnc64ah.html,Gigabyte,Laptop GIGABYTE AERO X16 X161VH93VNC64AH (AMD Ryzen Al 7 350 | RTX 5060 8GB | 16 inch IPS WQXGA 165Hz | 32GB | 1TB | Win 11 | Xám),Creator,False,True,39190000,Mid-high,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.9,76.0,0.0,0,4468
anphat_laptop-lenovo-loq-15irx9-83dv00ervn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-loq-15irx9-83dv00ervn.html,Lenovo,Laptop Lenovo LOQ 15IRX9 83DV00ERVN (Intel Core i7-13650HX |RTX 4060 | 16GB | 512GB |  15.6 inch FHD | Win 11 | Xám),Gaming,False,True,34990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.38,60.0,0.0,0,8033
anphat_laptop-lenovo-thinkpad-p16s-gen3-t-21ks0035vn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen3-t-21ks0035vn.html,Lenovo,Laptop Lenovo ThinkPad P16s Gen3 T 21KS0035VN (Intel Core Ultra 7 155H | RTX 500 Ada | 16 inch WUXGA | 64 GB | 1TB | Win 11 Pro | Đen),Office,True,True,54311000,Premium,Intel,Intel Core Ultra,Dedicated,Intel Arc / Integrated,64.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.82,75.0,0.0,0,1501
anphat_laptop-acer-aspire-go-14-ai-ag14-71m-57wr-nx.jfwsv.001,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-aspire-go-14-ai-ag14-71m-57wr-nx.jfwsv.001.html,Acer,Laptop Acer Aspire Go 14 AI AG14-71M-57WR NX.JFWSV.001 (Intel Core Ultra 5 125H | Intel ARC Graphics | 14 inch FHD+ | 16GB | 512GB | Windows 11 Home SL | Xám),Office,True,True,16790000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.5,55.0,0.0,0,3118
anphat_laptop-asus-expertbook-p1503cva-c5h16-50w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-expertbook-p1503cva-c5h16-50w.html,Asus,Laptop ASUS ExpertBook P1503CVA-C5H16-50W (Intel Core 5 Processor 210H | Intel Graphics | 15.6 inch FHD | 16GB | 512GB | Win 11 | Xám),Office,False,True,20899000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.68,63.0,0.0,0,2198
anphat_laptop-hp-14-ep1179tu-c89zspa,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-14-ep1179tu-c89zspa.html,HP,Laptop HP 14 - ep1179TU C89ZSPA (Intel Core 5 120U | 16GB | 512GB | Intel Graphics | 14 inch FHD | Win 11 | Bạc),Office,True,True,18390000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,41.0,0.0,0,12172
anphat_laptop-hp-victus-15-fb3116ax-bx8u4pa,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-victus-15-fb3116ax-bx8u4pa.html,HP,Laptop HP VICTUS 15-fb3116AX BX8U4PA (AMD Ryzen 7 7445H |  RTX 3050 | 15.6 inch FHD 144Hz | 16GB | 512GB | Win 11 | Đen),Gaming,False,True,25990000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.29,52.5,0.0,0,2156
anphat_laptop-lenovo-thinkpad-e14-gen-7-21sx0032vn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21sx0032vn.html,Lenovo,Laptop Lenovo ThinkPad E14 Gen 7 21SX0032VN (Intel Core Ultra 7 255H | 32GB | 1TB | Intel Arc 140T | 14 inch WUXGA IPS | Win 11 | Đen),Office,True,True,31290000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.34,48.0,0.0,0,13497
anphat_laptop-lenovo-yoga-slim-7-14imh9-83cv00dkvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-yoga-slim-7-14imh9-83cv00dkvn.html,Lenovo,Laptop Lenovo Yoga Slim 7 14IMH9 83CV00DKVN (Intel Core Ultra 7 155H | Integrated Intel Arc Graphics | 14 inch WUXGA | 32GB | 1TB | Windows 11 Home SL | Office | Xám),Office,True,True,30230000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,65.0,0.0,0,8386
anphat_laptop-msi-crosshair-16-hx-ai-d2xwfkg-035vn,An Phat PC,https://www.anphatpc.com.vn/laptop-msi-crosshair-16-hx-ai-d2xwfkg-035vn.html,MSI,Laptop MSI  Crosshair 16 HX AI D2XWFKG-035VN (Intel Core Ultra 9 275HX | RTX 5060 | 16 inch QHD + 240Hz | 32GB | 1TB | Win 11 | Xám),Gaming,True,True,42790000,Mid-high,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,,90.0,0.0,0,2399
anphat_laptop-lenovo-legion-5-15iax10-83f0003cvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15iax10-83f0003cvn.html,Lenovo,Laptop  Lenovo Legion 5 15IAX10 83F0003CVN (Intel Core Ultra 7 255HX | RTX 5060 8GB | 15.1 inch WQXGA OLED | 32GB | 1TB | Win 11 | Office | Đen),Gaming,True,True,51990000,Premium,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.9,80.0,0.0,0,4188
anphat_laptop-lenovo-thinkpad-t14s-gen-2-20wns7f400,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14s-gen-2-20wns7f400.html,Lenovo,Laptop Lenovo ThinkPad T14s Gen 2 20WNS7F400 (Intel Core i5-1135G7 | 8GB | 256GB | Intel Iris Xe | 14 inch FHD | NoOS | Đen),Office,False,True,14990000,Budget,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,256.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.36,57.0,0.0,0,9040
anphat_laptop-hp-probook-460-g11-a74mqpt,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-probook-460-g11-a74mqpt.html,HP,Laptop HP Probook 460 G11 A74MQPT (Intel Core Ultra 5 125H | 16GB | 512GB | Intel Arc | 16 inch WUXGA | Cảm ứng | Win 11 | Bạc),Office,True,True,24990000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.74,56.0,0.0,0,6983
anphat_laptop-lenovo-yoga-slim-9-14ill10-83cx001avn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-yoga-slim-9-14ill10-83cx001avn.html,Lenovo,Laptop Lenovo Yoga Slim 9 14ILL10 83CX001AVN (Intel Core Ultra 7 258V | 1TB | 32GB | Intel Arc | 14 inch 4K 120Hz | Win 11 | Office | Xanh),Office,True,True,57230000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",4K,120 - 165,Windows,1.23,75.0,0.0,0,7692
anphat_laptop-asus-rog-strix-g18-g815jpr-s9057w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g18-g815jpr-s9057w.html,Asus,Laptop ASUS ROG Strix G18 G815JPR-S9057W (Intel Core i9 14900HX | RTX 5070 | 18 inch 2.5K 240Hz | 32GB | 1TB | Xám | Win 11),Gaming,False,True,55990000,Premium,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"17.3"" - 18.0""",2K - 3K,240+,Windows,3.2,90.0,0.0,0,2269
anphat_laptop-gigabyte-gaming-a16-cvhi3vnc93sh,An Phat PC,https://www.anphatpc.com.vn/laptop-gigabyte-gaming-a16-cvhi3vnc93sh.html,Gigabyte,Laptop Gigabyte GAMING A16 CVHI3VNC93SH (Intel Core i7-13620H | RTX 5060 8GB GDDR7 | 16 inch WQXGA | 16GB | 512GB | Windows 11 Home SL | Đen),Gaming,False,True,33890000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.2,76.0,0.0,0,3574
anphat_laptop-lenovo-thinkpad-e14-gen-7-21t90021va,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21t90021va.html,Lenovo,Laptop Lenovo ThinkPad E14 Gen 7 21T90021VA (Intel Core 7 240H | 14 inch WUXGA IPS | 16GB | 512GB | NoOS | Đen),Office,False,True,23990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.34,48.0,0.0,0,6919
anphat_laptop-acer-aspire-a515-58p-9841-nx.kvgsv.003,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-aspire-a515-58p-9841-nx.kvgsv.003.html,Acer,Laptop Acer Aspire A515-58P-9841 - NX.KVGSV.003 (Core i9-13900H | 15.6 inch FHD IPS | 16GB | 512GB SSD | Win 11 | Xám),Office,False,True,18990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,50.0,0.0,0,4932
anphat_laptop-lenovo-thinkpad-e14-gen-6-21m7004xva,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004xva.html,Lenovo,Laptop Lenovo ThinkPad E14 Gen 6 21M7004XVA (Intel Core Ultra 7 155H | 16GB | 1TB | Intel Arc | 14 ich WUXGA | NoOS | Đen),Office,True,True,27990000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.44,47.0,0.0,0,20627
anphat_laptop-gaming-acer-nitro-v-anv15-51-55ca-nh.qn8sv.004,An Phat PC,https://www.anphatpc.com.vn/laptop-gaming-acer-nitro-v-anv15-51-55ca-nh.qn8sv.004.html,Acer,Laptop Gaming Acer Nitro V ANV15-51-55CA NH.QN8SV.004 (Intel Core i5-13420H |  RTX 4050 6GB | 16GB | 512GB  | 15.6 inch FHD | Win 11 | Đen),Gaming,False,True,26490000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.1,57.0,0.0,2,56415
anphat_laptop-dell-pro-14-essential-pv14250-71084490,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-pro-14-essential-pv14250-71084490.html,Dell,Laptop Dell Pro 14 Essential PV14250-71084490 (Intel Core 7 150U | 16GB | 512GB | Intel Graphics | 14 inch FHD+ | Win 11 | Bạc),Office,False,True,23590000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.56,54.0,0.0,0,2456
anphat_laptop-lenovo-thinkpad-e16-gen-3-21tf003rva,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-3-21tf003rva.html,Lenovo,Laptop Lenovo ThinkPad E16 Gen 3 21TF003RVA (Intel Core 5 210H | Intel Graphics | 16 inch WUXGA IPS | 16GB | 1TB | NoOS | Đen),Office,False,True,23750000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,48.0,0.0,0,1101
anphat_laptop-asus-vivobook-go-15-e1504fa-bq1150w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-vivobook-go-15-e1504fa-bq1150w.html,Asus,Laptop Asus Vivobook Go 15 E1504FA-BQ1150W (AMD Ryzen 5 7520U | 16GB | 512GB | AMD Radeon | 15.6 ich FHD | Win 11 | Bạc),Office,False,True,14490000,Budget,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.63,42.0,0.0,0,9637
anphat_laptop-lenovo-thinkpad-e14-gen-6-21m7004uvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004uvn.html,Lenovo,Laptop Lenovo ThinkPad E14 Gen 6 21M7004UVN (Intel Core Ultra 7 155U | 16GB | 512GB | Intel Graphics | 14 inch WUXGA | Win 11 | Đen),Office,True,True,27590000,Mid-high,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.44,47.0,0.0,0,19870
anphat_laptop-lenovo-thinkbook-14-g8-irl-21sg007mva,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g8-irl-21sg007mva.html,Lenovo,Laptop Lenovo ThinkBook 14 G8 IRL 21SG007MVA (Intel Core 5 210H | Intel Graphics | 14 inch WUXGA IPS | 16GB | 512GB | NoOS | Xám),Office,False,True,21500000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.36,45.0,0.0,0,15061
anphat_laptop-lenovo-legion-5-15irx10-83ly00a7vn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-15irx10-83ly00a7vn.html,Lenovo,Laptop  Lenovo Legion 5 15IRX10 83LY00A7VN (Intel Core i7-14700HX | RTX 5050 | 15.1 inch WQXGA OLED | 16GB | 512GB | Win 11 | Office | Đen),Gaming,False,True,43730000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.9,80.0,0.0,0,10001
anphat_laptop-asus-rog-flow-z13-gz301vv-mu007w,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-rog-flow-z13-gz301vv-mu007w.html,Asus,Laptop ASUS ROG Flow Z13 GZ301VV-MU007W (Intel Core i9-13900H | RTX 4060 |16GB | 1 TB | 13.4 inch WQXGA 165Hz |  Win 11 | Đen),Gaming,False,True,53590000,Premium,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.18,56.0,0.0,0,4119
anphat_laptop-lenovo-ideapad-slim-3-15abr8-82xm00mcvn,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-15abr8-82xm00mcvn.html,Lenovo,Laptop Lenovo IdeaPad Slim 3 15ABR8 82XM00MCVN (AMD Ryzen 7 5825U | 16GB | 512GB | AMD Radeon | 15.6 inch FHD | Win 11 | Xám),Office,False,True,14290000,Budget,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,47.0,0.0,0,5305
anphat_laptop-hp-zbook-firefly-14-g10-739m5av,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-zbook-firefly-14-g10-739m5av.html,HP,Laptop HP ZBook Firefly 14 G10 739M5AV (Intel Core i7-1365U | 16GB | 1TB | RTX A500 | 14 inch WUXGA | Win 11 Pro),Office,False,True,48990000,Premium,Intel,Intel Core,Dedicated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,Other,Windows,1.45,51.0,0.0,0,6368
anphat_laptop-dell-15-dc15250-dc5i7748w1,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-15-dc15250-dc5i7748w1.html,Dell,Laptop Dell 15 DC15250 DC5I7748W1 (Intel Core i7-1355U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Office | Bạc),Office,False,True,20990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.65,54.0,0.0,0,11920
anphat_laptop-dell-pro-14-pc14250-pc14250-225u-16512wh,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-pro-14-pc14250-pc14250-225u-16512wh.html,Dell,Laptop Dell Pro 14 PC14250-PC14250-225U-16512WH (Intel Core Ultra 5 225U | 16GB | 512GB | Intel Graphics | 14 inch FHD+ | Win 11),Office,True,True,24990000,Mainstream,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.35,,0.0,0,459
anphat_laptop-lenovo-thinkpad-e16-gen-1-21jn0062va,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn0062va.html,Lenovo,Laptop Lenovo ThinkPad E16 Gen 1 21JN0062VA (Intel Core i5-1335U | 8GB | 512GB | 16 inch WUXGA | NoOS | Đen),Office,False,True,18990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.81,47.0,0.0,2,11159
anphat_laptop-lenovo-thinkpad-p14s-gen-5-t-21g20053va,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-5-t-21g20053va.html,Lenovo,Laptop Lenovo ThinkPad  P14s Gen 5 T 21G20053VA (Intel Core Ultra 7 155H | RTX 500 Ada | 14.5 inch WUXGA IPS | 32GB | 512GB | NoOS | Đen),Office,True,True,44990000,Mid-high,Intel,Intel Core Ultra,Dedicated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.61,75.0,0.0,0,6825
anphat_laptop-lenovo-v15-g5-irl-83hf00btva,An Phat PC,https://www.anphatpc.com.vn/laptop-lenovo-v15-g5-irl-83hf00btva.html,Lenovo,Laptop Lenovo V15 G5 IRL 83HF00BTVA (Intel Core i7-13620H | 16GB | 512GB | Intel UHD | 15.6 inch FHD IPS | NoOS | Xám),Office,False,True,17990000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.61,47.0,0.0,0,2784
anphat_laptop-hp-250r-g9-b93h2at,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-250r-g9-b93h2at.html,HP,Laptop HP 250R G9 B93H2AT (Intel Core i5-1334U | 8GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Bạc),Office,False,True,16090000,Mainstream,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.74,41.0,0.0,0,3829
anphat_laptop-asus-zenbook-14-um3406ga-qd073ws,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-um3406ga-qd073ws.html,Asus,Laptop ASUS Zenbook 14 UM3406GA-QD073WS (AMD Ryzen AI 7 445 | AMD Radeon | 14 inch WUXGA OLED | 32GB | 1TB | Win 11 | Office | Đen),Office,True,True,37490000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.2,75.0,0.0,0,1602
anphat_laptop-hp-victus-15-fa2732tx-b85lppa,An Phat PC,https://www.anphatpc.com.vn/laptop-hp-victus-15-fa2732tx-b85lppa.html,HP,Laptop HP VICTUS 15-fa2732TX B85LPPA (Intel Core i5-13420H | RTX 4050 6GB | 15.6 inch FHD 144Hz | 16GB | 512GB | Win 11 | Đen),Gaming,False,True,25990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.29,70.0,0.0,0,7310
anphat_laptop-msi-crosshair-16-hx-ai-d2xwgkg-071vn,An Phat PC,https://www.anphatpc.com.vn/laptop-msi-crosshair-16-hx-ai-d2xwgkg-071vn.html,MSI,Laptop MSI Crosshair 16 HX AI D2XWGKG-071VN (Intel Core Ultra 9 275HX | RTX 5070 8GB | 16 inch QHD+ 240Hz | 32GB | 1TB | Win 11 | Xám),Gaming,True,True,49990000,Premium,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,,90.0,0.0,0,2875
anphat_laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6zy-nh.qp2sv.002,An Phat PC,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6zy-nh.qp2sv.002.html,Acer,Laptop Acer Gaming Nitro ProPanel ANV16-41-R6ZY NH.QP2SV.002 (AMD Ryzen 5 8645HS |RTX 3050| 16GB | 512GB | 6GB | 16 inch WUXGA 165Hz | Win 11 | Đen),Gaming,False,True,30990000,Mid-high,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.5,57.0,0.0,0,5480
anphat_laptop-dell-inspiron-14-5440-71059084,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-inspiron-14-5440-71059084.html,Dell,Laptop Dell Inspiron 14 5440 71059084 (Intel Core 7 processor 150U | 16GB | 1TB | MX 570A 2GB | Win 11 | Office HS24 | Xanh),Office,False,True,30990000,Mid-high,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.56,54.0,0.0,0,4703
anphat_laptop-msi-vector-a16-hx-a8whg-010vn,An Phat PC,https://www.anphatpc.com.vn/laptop-msi-vector-a16-hx-a8whg-010vn.html,MSI,Laptop MSI Vector A16 HX A8WHG-010VN (AMD Ryzen 9 8940HX | RTX 5070 Ti | 16 inch QHD+ 240Hz | 16GB | 512GB | Win 11 | Xám),Gaming,False,True,59990000,Premium,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.7,90.0,0.0,0,1051
anphat_laptop-asus-zenbook-14-um3406ga-qd075ws,An Phat PC,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-um3406ga-qd075ws.html,Asus,Laptop ASUS Zenbook 14 UM3406GA-QD075WS (AMD Ryzen AI 7 445 | AMD Radeon | 14 inch WUXGA OLED | 16GB | 512GB | Win 11 | Office | Đen),Office,True,True,34390000,Mid-high,AMD,AMD Ryzen AI,Integrated,AMD Radeon,,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.2,75.0,0.0,0,1818
anphat_laptop-dell-16-plus-db16250-x65nw9,An Phat PC,https://www.anphatpc.com.vn/laptop-dell-16-plus-db16250-x65nw9.html,Dell,Laptop Dell 16 Plus DB16250 X65NW9 (Intel Ultral 9-288V | 32GB | 2TB | Intel Arc | 16 inch QHD+ | Win 11 | Office | Xanh),Office,True,True,49990000,Premium,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,2048.0,SSD,"15.6"" - 16.0""",2K - 3K,Other,Windows,1.87,64.0,0.0,0,1452
